id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id,duration_minutes,return_pct,pnl_pct,entry_time,exit_time
27,0,43526.18993681173,523,0.19864999999999997,8.64647763094581,534,0.19985,8.698709058871824,34.88624123435693,0.0040347344575889935,0,1,27,11.0,0.4034734457588994,3488.624123435693,2025-03-04 00:00:00,2025-03-04 00:11:00
28,0,43382.748294596575,536,0.20006999999999997,8.679586451298746,537,0.19991,8.672645211572801,-24.29347139000687,-0.0027989203778675947,0,1,28,1.0,-0.2798920377867595,-2429.347139000687,2025-03-04 00:13:00,2025-03-04 00:14:00
29,0,43345.50452767266,539,0.19970999999999997,8.656530709220533,548,0.19976,8.65869798444789,-15.147953467284488,-0.001749887336637978,0,1,29,9.0,-0.1749887336637978,-1514.7953467284487,2025-03-04 00:16:00,2025-03-04 00:25:00
30,0,43327.757593538554,559,0.19946,8.642154529607069,562,0.19911,8.626989814449463,-32.43385950179463,-0.0037529830542464043,0,1,30,3.0,-0.37529830542464043,-3243.3859501794627,2025-03-04 00:36:00,2025-03-04 00:39:00
31,0,43297.16498801165,563,0.19889,8.611373144463869,569,0.19879,8.607043427966838,-21.54813307123235,-0.002502287696716628,0,1,31,6.0,-0.2502287696716628,-2154.813307123235,2025-03-04 00:40:00,2025-03-04 00:46:00
32,0,43157.45437719335,570,0.19906000000000001,8.590922868323105,572,0.19878,8.578838781098495,-29.253848875035587,-0.003405204460966408,0,1,32,2.0,-0.3405204460966408,-2925.3848875035587,2025-03-04 00:47:00,2025-03-04 00:49:00
33,0,43015.820943818064,577,0.19907,8.56315947528492,579,0.19863,8.544232514070583,-36.03435320463575,-0.004208067513939745,0,1,33,2.0,-0.4208067513939745,-3603.435320463575,2025-03-04 00:54:00,2025-03-04 00:56:00
34,0,42986.54824947617,580,0.19841,8.52896103817693,587,0.19631,8.438689286854668,-107.23940164893017,-0.012573559800412932,0,1,34,7.0,-1.2573559800412932,-10723.940164893016,2025-03-04 00:57:00,2025-03-04 01:04:00
35,0,43980.926790188365,636,0.19161,8.427185382266543,637,0.19243,8.463249742235947,19.173924843450862,0.002275246594645414,0,1,35,1.0,0.2275246594645414,1917.3924843450864,2025-03-04 01:53:00,2025-03-04 01:54:00
36,0,44048.309674217395,639,0.19173,8.445382413836342,640,0.19019,8.377548016939407,-84.65732732907114,-0.010024096385542077,0,1,36,1.0,-1.0024096385542076,-8465.732732907114,2025-03-04 01:56:00,2025-03-04 01:57:00
37,0,44708.91660604987,648,0.1871,8.36503829699177,649,0.18549,8.29305694125619,-88.63945097398906,-0.010596419027258228,0,1,37,1.0,-1.0596419027258228,-8863.945097398906,2025-03-04 02:05:00,2025-03-04 02:06:00
38,0,44344.62322974034,653,0.18674,8.280914941920855,654,0.18772,8.324372672686858,26.85244315053935,0.0032426903716400012,0,1,38,1.0,0.32426903716400013,2685.244315053935,2025-03-04 02:10:00,2025-03-04 02:11:00
39,0,43905.06516506193,655,0.18919,8.306399278577373,664,0.18857,8.279178138175729,-43.80671781909138,-0.005273851683492687,0,1,39,9.0,-0.5273851683492687,-4380.671781909138,2025-03-04 02:12:00,2025-03-04 02:21:00
40,0,43473.9070614752,666,0.19011,8.26482447145645,667,0.18956,8.240913822573239,-40.41638717784121,-0.004890168849613329,0,1,40,1.0,-0.4890168849613329,-4041.6387177841207,2025-03-04 02:23:00,2025-03-04 02:24:00
41,0,43131.480421793676,668,0.19073000000000004,8.22646726084713,670,0.19026,8.206195465050465,-36.70445852414165,-0.004461752215173214,0,1,41,2.0,-0.44617522151732136,-3670.445852414165,2025-03-04 02:25:00,2025-03-04 02:27:00
42,0,42818.63394308698,673,0.19131,8.191632859650781,729,0.19228,8.233166934576765,25.10927513056682,0.003065234436255437,0,1,42,56.0,0.30652344362554373,2510.927513056682,2025-03-04 02:30:00,2025-03-04 03:26:00
43,0,42682.163554886814,730,0.19248,8.215462841044427,732,0.1922,8.203511835249246,-28.369980471662146,-0.003453241895261842,0,1,43,2.0,-0.3453241895261842,-2836.9980471662147,2025-03-04 03:27:00,2025-03-04 03:29:00
44,0,42653.07992579137,737,0.19198,8.188538284152855,738,0.19212,8.194509715343038,-10.411616809885409,-0.0012714866131888416,0,1,44,1.0,-0.12714866131888417,-1041.1616809885409,2025-03-04 03:34:00,2025-03-04 03:35:00
45,0,42641.590872465335,739,0.1918,8.178657129337807,770,0.19107,8.147528768001951,-47.45454723424028,-0.005802241918665249,0,1,45,31.0,-0.580224191866525,-4745.454723424028,2025-03-04 03:36:00,2025-03-04 04:07:00
46,0,42490.9640907398,771,0.19142,8.13362034624879,772,0.19174,8.147217454758449,-2.683729291970396,-0.000329955072615102,0,1,46,1.0,-0.0329955072615102,-268.3729291970396,2025-03-04 04:08:00,2025-03-04 04:09:00
47,0,42389.08012938105,773,0.19182,8.131073350416955,775,0.19192,8.135312258430812,-12.02747759590903,-0.0014791992492960248,0,1,47,2.0,-0.1479199249296025,-1202.747759590903,2025-03-04 04:10:00,2025-03-04 04:12:00
48,0,42404.735018752806,776,0.19148,8.119658661389622,777,0.19186,8.135772460697913,-0.14163181496143373,-1.7443074994629653e-05,0,1,48,1.0,-0.0017443074994629652,-14.163181496143373,2025-03-04 04:13:00,2025-03-04 04:14:00
49,0,42286.98633187013,778,0.19201,8.119524245581488,785,0.19186,8.113181197632604,-22.57575339299425,-0.0027804281027028295,0,1,49,7.0,-0.27804281027028294,-2257.575339299425,2025-03-04 04:15:00,2025-03-04 04:22:00
50,0,42063.674970908076,787,0.19252,8.098098705398115,848,0.19313,8.123757547131477,9.436985479724084,0.0011653334718471867,0,1,50,61.0,0.11653334718471867,943.6985479724084,2025-03-04 04:24:00,2025-03-04 05:25:00
